Type of crime,Region,Year,The number of crimes,The number of crimes (cases per 100.000 population),is_federal_level
Intentional Bodily Harm,Lipetsk Oblast,2022,93.0,8.2,False
Intentional Bodily Harm,Moscow Oblast,2022,776.0,9.1,False
Intentional Bodily Harm,Oryol Oblast,2022,67.0,9.4,False
Intentional Bodily Harm,Ryazan Oblast,2022,91.0,8.3,False
Intentional Bodily Harm,Smolensk Oblast,2022,106.0,12.0,False
Intentional Bodily Harm,Tambov Oblast,2022,99.0,10.1,False
Intentional Bodily Harm,Tver Oblast,2022,147.0,12.0,False
Intentional Bodily Harm,Tula Oblast,2022,153.0,10.2,False
Intentional Bodily Harm,Yaroslavl Oblast,2022,149.0,12.4,False
Intentional Bodily Harm,Moscow,2022,543.0,4.2,False
Intentional Bodily Harm,Republic of Karelia,2022,116.0,21.8,False
Intentional Bodily Harm,Komi Republic,2022,201.0,27.4,False
Intentional Bodily Harm,Arkhangelsk Oblast,2022,166.0,17.0,False
Intentional Bodily Harm,Nenets Autonomous Okrug,2022,12.0,29.0,False
Intentional Bodily Harm,Vologda Oblast,2022,205.0,18.0,False
Intentional Bodily Harm,Kaliningrad Oblast,2022,84.0,8.1,False
Intentional Bodily Harm,Leningrad Oblast,2022,228.0,11.4,False
Intentional Bodily Harm,Murmansk Oblast,2022,148.0,22.2,False
Intentional Bodily Harm,Novgorod Oblast,2022,79.0,13.6,False
Intentional Bodily Harm,Pskov Oblast,2022,77.0,12.9,False
Intentional Bodily Harm,Saint Petersburg,2022,313.0,5.6,False
Intentional Bodily Harm,Republic of Dagestan,2022,71.0,2.2,False
Intentional Bodily Harm,Republic of Ingushetia,2022,16.0,3.1,False
Intentional Bodily Harm,Kabardino-Balkar Republic,2022,29.0,3.2,False
Intentional Bodily Harm,Karachay-Cherkess Republic,2022,13.0,2.8,False
Intentional Bodily Harm,Republic of North Ossetia-Alania,2022,55.0,8.0,False
Intentional Bodily Harm,Chechen Republic,2022,3.0,0.2,False
Intentional Bodily Harm,Stavropol Krai,2022,243.0,8.4,False
Intentional Bodily Harm,Republic of Adygea,2022,39.0,7.8,False
Intentional Bodily Harm,Republic of Kalmykia,2022,40.0,15.0,False
Intentional Bodily Harm,Republic of Crimea,2022,154.0,8.0,False
Intentional Bodily Harm,Krasnodar Krai,2022,518.0,8.9,False
Intentional Bodily Harm,Astrakhan Oblast,2022,93.0,9.7,False
Intentional Bodily Harm,Volgograd Oblast,2022,242.0,9.7,False
Intentional Bodily Harm,Rostov Oblast,2022,345.0,8.2,False
Intentional Bodily Harm,Sevastopol,2022,56.0,10.2,False
Intentional Bodily Harm,Republic of Bashkortostan,2022,438.0,10.7,False
Intentional Bodily Harm,Mari El Republic,2022,94.0,13.9,False
Intentional Bodily Harm,Republic of Mordovia,2022,70.0,9.0,False
Intentional Bodily Harm,Republic of Tatarstan,2022,373.0,9.3,False
Intentional Bodily Harm,Udmurt Republic,2022,229.0,15.8,False
Intentional Bodily Harm,Chuvash Republic,2022,105.0,8.9,False
Intentional Bodily Harm,Perm Krai,2022,459.0,18.2,False
Intentional Bodily Harm,Kirov Oblast,2022,144.0,12.5,False
Intentional Bodily Harm,Nizhny Novgorod Oblast,2022,333.0,10.7,False
Intentional Bodily Harm,Orenburg Oblast,2022,233.0,12.6,False
Intentional Bodily Harm,Penza Oblast,2022,134.0,10.6,False
Intentional Bodily Harm,Samara Oblast,2022,277.0,8.8,False
Intentional Bodily Harm,Saratov Oblast,2022,182.0,7.5,False
Intentional Bodily Harm,Ulyanovsk Oblast,2022,126.0,10.6,False
Intentional Bodily Harm,Kurgan Oblast,2022,97.0,12.6,False
Intentional Bodily Harm,Sverdlovsk Oblast,2022,638.0,15.0,False
Intentional Bodily Harm,Tyumen Oblast,2022,298.0,18.6,False
Intentional Bodily Harm,Khanty–Mansi Autonomous Okrug – Yugra,2022,237.0,13.8,False
Intentional Bodily Harm,Yamalo-Nenets Autonomous Okrug,2022,103.0,20.1,False
Intentional Bodily Harm,Chelyabinsk Oblast,2022,528.0,15.4,False
Intentional Bodily Harm,Altai Republic,2022,43.0,20.4,False
Intentional Bodily Harm,Republic of Buryatia,2022,227.0,23.2,False
Intentional Bodily Harm,Tuva Republic,2022,323.0,96.1,False
Intentional Bodily Harm,Republic of Khakassia,2022,134.0,25.1,False
Intentional Bodily Harm,Altai Krai,2022,401.0,18.6,False
Intentional Bodily Harm,Zabaykalsky Krai,2022,354.0,35.4,False
Intentional Bodily Harm,Krasnoyarsk Krai,2022,557.0,19.5,False
Intentional Bodily Harm,Irkutsk Oblast,2022,607.0,25.7,False
Intentional Bodily Harm,Kemerovo Oblast,2022,577.0,22.3,False
Intentional Bodily Harm,Novosibirsk Oblast,2022,365.0,13.0,False
Intentional Bodily Harm,Omsk Oblast,2022,252.0,13.6,False
Intentional Bodily Harm,Tomsk Oblast,2022,168.0,15.8,False
Intentional Bodily Harm,Sakha (Yakutia) Republic,2022,289.0,29.0,False
Intentional Bodily Harm,Kamchatka Krai,2022,65.0,22.2,False
Intentional Bodily Harm,Primorsky Krai,2022,435.0,23.6,False
Intentional Bodily Harm,Khabarovsk Krai,2022,216.0,16.7,False
Intentional Bodily Harm,Amur Oblast,2022,182.0,23.8,False
Intentional Bodily Harm,Magadan Oblast,2022,40.0,29.4,False
Intentional Bodily Harm,Sakhalin Oblast,2022,105.0,22.5,False
Intentional Bodily Harm,Jewish Autonomous Oblast,2022,34.0,22.7,False
Intentional Bodily Harm,Chukotka Autonomous Okrug,2022,24.0,50.1,False
Rape,Russian Federation,2022,3311.0,2.3,True
Rape,Belgorod Oblast,2022,49.0,3.2,False
Rape,Bryansk Oblast,2022,10.0,0.9,False
Rape,Vladimir Oblast,2022,18.0,1.3,False
Rape,Voronezh Oblast,2022,29.0,1.3,False
Rape,Ivanovo Oblast,2022,14.0,1.5,False
Rape,Kaluga Oblast,2022,28.0,2.6,False
Rape,Kostroma Oblast,2022,19.0,3.3,False
Rape,Kursk Oblast,2022,34.0,3.2,False
Rape,Lipetsk Oblast,2022,12.0,1.1,False
Rape,Moscow Oblast,2022,159.0,1.9,False
Rape,Oryol Oblast,2022,12.0,1.7,False
Rape,Ryazan Oblast,2022,17.0,1.5,False
Rape,Smolensk Oblast,2022,17.0,1.9,False
Rape,Tambov Oblast,2022,8.0,0.8,False
Rape,Tver Oblast,2022,39.0,3.2,False
Rape,Tula Oblast,2022,14.0,0.9,False
Rape,Yaroslavl Oblast,2022,24.0,2.0,False
Rape,Moscow,2022,151.0,1.2,False
Rape,Republic of Karelia,2022,22.0,4.1,False
Rape,Komi Republic,2022,28.0,3.8,False
Rape,Arkhangelsk Oblast,2022,16.0,1.6,False
Rape,Nenets Autonomous Okrug,2022,1.0,2.4,False
Rape,Vologda Oblast,2022,19.0,1.7,False
Rape,Kaliningrad Oblast,2022,20.0,1.9,False
Rape,Leningrad Oblast,2022,20.0,1.0,False
Rape,Murmansk Oblast,2022,11.0,1.7,False
Rape,Novgorod Oblast,2022,8.0,1.4,False
Rape,Pskov Oblast,2022,14.0,2.3,False
Rape,Saint Petersburg,2022,56.0,1.0,False
Rape,Republic of Dagestan,2022,36.0,1.1,False
Rape,Republic of Ingushetia,2022,1.0,0.2,False
Rape,Kabardino-Balkar Republic,2022,10.0,1.1,False
Rape,Karachay-Cherkess Republic,2022,50.0,10.7,False
Rape,Republic of North Ossetia-Alania,2022,4.0,0.6,False
Rape,Chechen Republic,2022,0.0,0.0,False
Rape,Stavropol Krai,2022,59.0,2.0,False
Rape,Republic of Adygea,2022,8.0,1.6,False
Rape,Republic of Kalmykia,2022,6.0,2.3,False
Rape,Republic of Crimea,2022,35.0,1.8,False
Rape,Krasnodar Krai,2022,71.0,1.2,False
Rape,Astrakhan Oblast,2022,175.0,18.3,False
Rape,Volgograd Oblast,2022,66.0,2.6,False
Rape,Rostov Oblast,2022,55.0,1.3,False
Rape,Sevastopol,2022,11.0,2.0,False
Rape,Republic of Bashkortostan,2022,75.0,1.8,False
Rape,Mari El Republic,2022,8.0,1.2,False
Rape,Republic of Mordovia,2022,8.0,1.0,False
Rape,Republic of Tatarstan,2022,68.0,1.7,False
Rape,Udmurt Republic,2022,39.0,2.7,False
Rape,Chuvash Republic,2022,30.0,2.5,False
Rape,Perm Krai,2022,115.0,4.6,False
Rape,Kirov Oblast,2022,38.0,3.3,False
Rape,Nizhny Novgorod Oblast,2022,61.0,2.0,False
Rape,Orenburg Oblast,2022,72.0,3.9,False
Rape,Penza Oblast,2022,39.0,3.1,False
Rape,Samara Oblast,2022,27.0,0.9,False
Rape,Saratov Oblast,2022,53.0,2.2,False
Rape,Ulyanovsk Oblast,2022,21.0,1.8,False
Rape,Kurgan Oblast,2022,29.0,3.8,False
Rape,Sverdlovsk Oblast,2022,141.0,3.3,False
Rape,Tyumen Oblast,2022,50.0,3.1,False
Rape,Khanty–Mansi Autonomous Okrug – Yugra,2022,44.0,2.6,False
Rape,Yamalo-Nenets Autonomous Okrug,2022,15.0,2.9,False
Rape,Chelyabinsk Oblast,2022,78.0,2.3,False
Rape,Altai Republic,2022,6.0,2.8,False
Rape,Republic of Buryatia,2022,33.0,3.4,False
Rape,Tuva Republic,2022,33.0,9.8,False
Rape,Republic of Khakassia,2022,19.0,3.6,False
Rape,Altai Krai,2022,66.0,3.1,False
Rape,Zabaykalsky Krai,2022,65.0,6.5,False
Rape,Krasnoyarsk Krai,2022,81.0,2.8,False
Rape,Irkutsk Oblast,2022,77.0,3.3,False
Rape,Kemerovo Oblast,2022,60.0,2.3,False
Rape,Novosibirsk Oblast,2022,94.0,3.4,False
Rape,Omsk Oblast,2022,29.0,1.6,False
Rape,Tomsk Oblast,2022,20.0,1.9,False
Rape,Sakha (Yakutia) Republic,2022,45.0,4.5,False
Rape,Kamchatka Krai,2022,21.0,7.2,False
Rape,Primorsky Krai,2022,53.0,2.9,False
Rape,Khabarovsk Krai,2022,37.0,2.9,False
Rape,Amur Oblast,2022,27.0,3.5,False
Rape,Magadan Oblast,2022,7.0,5.2,False
Rape,Sakhalin Oblast,2022,13.0,2.8,False
Rape,Jewish Autonomous Oblast,2022,11.0,7.4,False
Rape,Chukotka Autonomous Okrug,2022,4.0,8.3,False
Theft,Russian Federation,2022,697567.0,474.6,True
Theft,Belgorod Oblast,2022,4651.0,302.7,False
Theft,Bryansk Oblast,2022,3279.0,281.5,False
Theft,Vladimir Oblast,2022,5261.0,392.0,False
Theft,Voronezh Oblast,2022,14794.0,642.5,False
Theft,Ivanovo Oblast,2022,4215.0,456.1,False
Theft,Kaluga Oblast,2022,5265.0,490.6,False
Theft,Kostroma Oblast,2022,2314.0,400.3,False
Theft,Kursk Oblast,2022,4418.0,409.8,False
Theft,Lipetsk Oblast,2022,5050.0,443.7,False
Theft,Moscow Oblast,2022,23431.0,274.3,False
Theft,Oryol Oblast,2022,2759.0,388.6,False
Theft,Ryazan Oblast,2022,2626.0,239.0,False
Theft,Smolensk Oblast,2022,4937.0,556.7,False
Theft,Tambov Oblast,2022,4151.0,423.9,False
Theft,Tver Oblast,2022,8447.0,689.0,False
Theft,Tula Oblast,2022,5902.0,394.3,False
Theft,Yaroslavl Oblast,2022,7907.0,655.8,False
Theft,Moscow,2022,57011.0,438.0,False
Theft,Republic of Karelia,2022,4440.0,834.0,False
Theft,Komi Republic,2022,3857.0,525.2,False
Theft,Arkhangelsk Oblast,2022,5526.0,567.0,False
Theft,Nenets Autonomous Okrug,2022,169.0,408.0,False
Theft,Vologda Oblast,2022,6671.0,586.0,False
Theft,Kaliningrad Oblast,2022,5355.0,519.4,False
Theft,Leningrad Oblast,2022,12722.0,634.2,False
Theft,Murmansk Oblast,2022,3944.0,592.9,False
Theft,Novgorod Oblast,2022,4286.0,737.0,False
Theft,Pskov Oblast,2022,3007.0,503.8,False
Theft,Saint Petersburg,2022,23378.0,416.9,False
Theft,Republic of Dagestan,2022,1497.0,47.0,False
Theft,Republic of Ingushetia,2022,240.0,46.9,False
Theft,Kabardino-Balkar Republic,2022,1336.0,147.7,False
Theft,Karachay-Cherkess Republic,2022,978.0,208.5,False
Theft,Republic of North Ossetia-Alania,2022,1449.0,211.4,False
Theft,Chechen Republic,2022,332.0,21.9,False
Theft,Stavropol Krai,2022,11086.0,382.0,False
Theft,Republic of Adygea,2022,1373.0,275.5,False
Theft,Republic of Kalmykia,2022,560.0,210.2,False
Theft,Republic of Crimea,2022,6263.0,324.3,False
Theft,Krasnodar Krai,2022,28591.0,490.2,False
Theft,Astrakhan Oblast,2022,3358.0,350.6,False
Theft,Volgograd Oblast,2022,14894.0,597.5,False
Theft,Rostov Oblast,2022,25616.0,611.0,False
Theft,Sevastopol,2022,2356.0,430.4,False
Theft,Republic of Bashkortostan,2022,18502.0,452.2,False
Theft,Mari El Republic,2022,2474.0,365.8,False
Theft,Republic of Mordovia,2022,1989.0,254.5,False
Theft,Republic of Tatarstan,2022,18429.0,460.7,False
Theft,Udmurt Republic,2022,8890.0,613.5,False
Theft,Chuvash Republic,2022,2835.0,239.5,False
Theft,Perm Krai,2022,14571.0,577.0,False
Theft,Kirov Oblast,2022,6084.0,529.4,False
Theft,Nizhny Novgorod Oblast,2022,13598.0,437.4,False
Theft,Orenburg Oblast,2022,6781.0,365.4,False
Theft,Penza Oblast,2022,3720.0,295.0,False
Theft,Samara Oblast,2022,17471.0,552.1,False
Theft,Saratov Oblast,2022,10094.0,415.2,False
Theft,Ulyanovsk Oblast,2022,3655.0,306.7,False
Theft,Kurgan Oblast,2022,3860.0,499.8,False
Theft,Sverdlovsk Oblast,2022,19908.0,466.9,False
Theft,Tyumen Oblast,2022,7035.0,439.0,False
Theft,Khanty–Mansi Autonomous Okrug – Yugra,2022,5394.0,314.7,False
Theft,Yamalo-Nenets Autonomous Okrug,2022,1526.0,298.5,False
Theft,Chelyabinsk Oblast,2022,23295.0,680.8,False
Theft,Altai Republic,2022,1146.0,543.6,False
Theft,Republic of Buryatia,2022,7858.0,803.5,False
Theft,Tuva Republic,2022,2350.0,698.9,False
Theft,Republic of Khakassia,2022,2988.0,560.6,False
Theft,Altai Krai,2022,13316.0,617.9,False
Theft,Zabaykalsky Krai,2022,7013.0,700.9,False
Theft,Krasnoyarsk Krai,2022,16969.0,594.1,False
Theft,Irkutsk Oblast,2022,14913.0,631.0,False
Theft,Kemerovo Oblast,2022,19058.0,735.3,False
Theft,Novosibirsk Oblast,2022,21091.0,753.9,False
Theft,Omsk Oblast,2022,8074.0,436.1,False
Theft,Tomsk Oblast,2022,5845.0,550.0,False
Theft,Sakha (Yakutia) Republic,2022,3357.0,336.4,False
Theft,Kamchatka Krai,2022,1450.0,495.6,False
Theft,Primorsky Krai,2022,11590.0,629.2,False
Theft,Khabarovsk Krai,2022,8173.0,632.2,False
Theft,Amur Oblast,2022,5840.0,764.8,False
Theft,Magadan Oblast,2022,598.0,440.0,False
Theft,Sakhalin Oblast,2022,2282.0,489.7,False
Theft,Jewish Autonomous Oblast,2022,1016.0,679.2,False
Theft,Chukotka Autonomous Okrug,2022,183.0,382.0,False
Robbery without violence,Russian Federation,2022,29209.0,19.9,True
Robbery without violence,Belgorod Oblast,2022,212.0,13.8,False
Robbery without violence,Bryansk Oblast,2022,247.0,21.2,False
Robbery without violence,Vladimir Oblast,2022,381.0,28.4,False
Robbery without violence,Voronezh Oblast,2022,451.0,19.6,False
Robbery without violence,Ivanovo Oblast,2022,252.0,27.3,False
Robbery without violence,Kaluga Oblast,2022,248.0,23.1,False
Robbery without violence,Kostroma Oblast,2022,118.0,20.4,False
Robbery without violence,Kursk Oblast,2022,152.0,14.1,False
Robbery without violence,Lipetsk Oblast,2022,275.0,24.2,False
Robbery without violence,Moscow Oblast,2022,1375.0,16.1,False
Robbery without violence,Oryol Oblast,2022,155.0,21.8,False
Robbery without violence,Ryazan Oblast,2022,141.0,12.8,False
Robbery without violence,Smolensk Oblast,2022,339.0,38.2,False
Robbery without violence,Tambov Oblast,2022,195.0,19.9,False
Robbery without violence,Tver Oblast,2022,420.0,34.3,False
Robbery without violence,Tula Oblast,2022,283.0,18.9,False
Robbery without violence,Yaroslavl Oblast,2022,337.0,28.0,False
Robbery without violence,Moscow,2022,1537.0,11.8,False
Robbery without violence,Republic of Karelia,2022,374.0,70.3,False
Robbery without violence,Komi Republic,2022,296.0,40.3,False
Robbery without violence,Arkhangelsk Oblast,2022,467.0,47.9,False
Robbery without violence,Nenets Autonomous Okrug,2022,4.0,9.7,False
Robbery without violence,Vologda Oblast,2022,351.0,30.8,False
Robbery without violence,Kaliningrad Oblast,2022,202.0,19.6,False
Robbery without violence,Leningrad Oblast,2022,568.0,28.3,False
Robbery without violence,Murmansk Oblast,2022,220.0,33.1,False
Robbery without violence,Novgorod Oblast,2022,230.0,39.5,False
Robbery without violence,Pskov Oblast,2022,127.0,21.3,False
Robbery without violence,Saint Petersburg,2022,1035.0,18.5,False
Robbery without violence,Republic of Dagestan,2022,61.0,1.9,False
Robbery without violence,Republic of Ingushetia,2022,5.0,1.0,False
Robbery without violence,Kabardino-Balkar Republic,2022,25.0,2.8,False
Robbery without violence,Karachay-Cherkess Republic,2022,34.0,7.2,False
Robbery without violence,Republic of North Ossetia-Alania,2022,37.0,5.4,False
Robbery without violence,Chechen Republic,2022,2.0,0.1,False
Robbery without violence,Stavropol Krai,2022,348.0,12.0,False
Robbery without violence,Republic of Adygea,2022,45.0,9.0,False
Robbery without violence,Republic of Kalmykia,2022,29.0,10.9,False
Robbery without violence,Republic of Crimea,2022,225.0,11.7,False
Robbery without violence,Krasnodar Krai,2022,826.0,14.2,False
Robbery without violence,Astrakhan Oblast,2022,147.0,15.3,False
Robbery without violence,Volgograd Oblast,2022,886.0,35.5,False
Robbery without violence,Rostov Oblast,2022,820.0,19.6,False
Robbery without violence,Sevastopol,2022,145.0,26.5,False
Robbery without violence,Republic of Bashkortostan,2022,580.0,14.2,False
Robbery without violence,Mari El Republic,2022,184.0,27.2,False
Robbery without violence,Republic of Mordovia,2022,84.0,10.7,False
Robbery without violence,Republic of Tatarstan,2022,580.0,14.5,False
Robbery without violence,Udmurt Republic,2022,387.0,26.7,False
Robbery without violence,Chuvash Republic,2022,99.0,8.4,False
Robbery without violence,Perm Krai,2022,483.0,19.1,False
Robbery without violence,Kirov Oblast,2022,423.0,36.8,False
Robbery without violence,Nizhny Novgorod Oblast,2022,656.0,21.1,False
Robbery without violence,Orenburg Oblast,2022,239.0,12.9,False
Robbery without violence,Penza Oblast,2022,100.0,7.9,False
Robbery without violence,Samara Oblast,2022,760.0,24.0,False
Robbery without violence,Saratov Oblast,2022,437.0,18.0,False
Robbery without violence,Ulyanovsk Oblast,2022,218.0,18.3,False
Robbery without violence,Kurgan Oblast,2022,146.0,18.9,False
Robbery without violence,Sverdlovsk Oblast,2022,764.0,17.9,False
Robbery without violence,Tyumen Oblast,2022,197.0,12.3,False
Robbery without violence,Khanty–Mansi Autonomous Okrug – Yugra,2022,172.0,10.0,False
Robbery without violence,Yamalo-Nenets Autonomous Okrug,2022,60.0,11.7,False
Robbery without violence,Chelyabinsk Oblast,2022,1239.0,36.2,False
Robbery without violence,Altai Republic,2022,31.0,14.7,False
Robbery without violence,Republic of Buryatia,2022,414.0,42.3,False
Robbery without violence,Tuva Republic,2022,144.0,42.8,False
Robbery without violence,Republic of Khakassia,2022,122.0,22.9,False
Robbery without violence,Altai Krai,2022,436.0,20.2,False
Robbery without violence,Zabaykalsky Krai,2022,248.0,24.8,False
Robbery without violence,Krasnoyarsk Krai,2022,656.0,23.0,False
Robbery without violence,Irkutsk Oblast,2022,683.0,28.9,False
Robbery without violence,Kemerovo Oblast,2022,884.0,34.1,False
Robbery without violence,Novosibirsk Oblast,2022,668.0,23.9,False
Robbery without violence,Omsk Oblast,2022,275.0,14.9,False
Robbery without violence,Tomsk Oblast,2022,267.0,25.1,False
Robbery without violence,Sakha (Yakutia) Republic,2022,256.0,25.7,False
Robbery without violence,Kamchatka Krai,2022,52.0,17.8,False
Robbery without violence,Primorsky Krai,2022,497.0,27.0,False
Robbery without violence,Khabarovsk Krai,2022,414.0,32.0,False
Robbery without violence,Amur Oblast,2022,320.0,41.9,False
Robbery without violence,Magadan Oblast,2022,27.0,19.9,False
Robbery without violence,Sakhalin Oblast,2022,74.0,15.9,False
Robbery without violence,Jewish Autonomous Oblast,2022,43.0,28.7,False
Robbery without violence,Chukotka Autonomous Okrug,2022,6.0,12.5,False
Robbery with violence,Russian Federation,2022,3972.0,2.7,True
Robbery with violence,Belgorod Oblast,2022,21.0,1.4,False
Robbery with violence,Bryansk Oblast,2022,23.0,2.0,False
Robbery with violence,Vladimir Oblast,2022,28.0,2.1,False
Robbery with violence,Voronezh Oblast,2022,70.0,3.0,False
Robbery with violence,Ivanovo Oblast,2022,42.0,4.5,False
Robbery with violence,Kaluga Oblast,2022,34.0,3.2,False
Robbery with violence,Kostroma Oblast,2022,14.0,2.4,False
Robbery with violence,Kursk Oblast,2022,19.0,1.8,False
Robbery with violence,Lipetsk Oblast,2022,19.0,1.7,False
Robbery with violence,Moscow Oblast,2022,232.0,2.7,False
Robbery with violence,Oryol Oblast,2022,16.0,2.3,False
Robbery with violence,Ryazan Oblast,2022,21.0,1.9,False
Robbery with violence,Smolensk Oblast,2022,20.0,2.3,False
Robbery with violence,Tambov Oblast,2022,15.0,1.5,False
Robbery with violence,Tver Oblast,2022,27.0,2.2,False
Robbery with violence,Tula Oblast,2022,47.0,3.1,False
Robbery with violence,Yaroslavl Oblast,2022,31.0,2.6,False
Robbery with violence,Moscow,2022,374.0,2.9,False
Robbery with violence,Republic of Karelia,2022,19.0,3.6,False
Robbery with violence,Komi Republic,2022,23.0,3.1,False
Robbery with violence,Arkhangelsk Oblast,2022,47.0,4.8,False
Robbery with violence,Nenets Autonomous Okrug,2022,0.0,0.0,False
Robbery with violence,Vologda Oblast,2022,34.0,3.0,False
Robbery with violence,Kaliningrad Oblast,2022,18.0,1.7,False
Robbery with violence,Leningrad Oblast,2022,66.0,3.3,False
Robbery with violence,Murmansk Oblast,2022,24.0,3.6,False
Robbery with violence,Novgorod Oblast,2022,22.0,3.8,False
Robbery with violence,Pskov Oblast,2022,11.0,1.8,False
Robbery with violence,Saint Petersburg,2022,182.0,3.2,False
Robbery with violence,Republic of Dagestan,2022,15.0,0.5,False
Robbery with violence,Republic of Ingushetia,2022,2.0,0.4,False
Robbery with violence,Kabardino-Balkar Republic,2022,7.0,0.8,False
Robbery with violence,Karachay-Cherkess Republic,2022,8.0,1.7,False
Robbery with violence,Republic of North Ossetia-Alania,2022,13.0,1.9,False
Robbery with violence,Chechen Republic,2022,1.0,0.1,False
Robbery with violence,Stavropol Krai,2022,70.0,2.4,False
Robbery with violence,Republic of Adygea,2022,6.0,1.2,False
Robbery with violence,Republic of Kalmykia,2022,2.0,0.8,False
